gene_ID,genes,MLS0036,MLS0037,MLS0038,MLS0039,MLS0040,MLS0041,MLS0042,MLS0043,MLS0044,MLS0045,MLS0046,MLS0047,MLS0048,MLS0049
ENSMUSG00000069743.5,Zfp820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098022.7,Zfp82,63.175776,0,0,0,0,0,9.440819,0,0,0,0.879968,0,0,0
ENSMUSG00000055102.15,Zfp819,0,0,27.812423,0,0,0,0,88.929671,0,0,0,0,0,10.869946
ENSMUSG00000101373.2,Zfp813-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107979.1,Zfp813-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055202.11,Zfp811,0,0,0,0,0,0,9.38742,0,0,42.5681,0.980717,0,0,17.387361
ENSMUSG00000066829.7,Zfp810,0,0,0,0,0,0,0,0,0,0,7.334546,0,4.029127,0
ENSMUSG00000003929.11,Zfp81,0,0,15.288783,0,0,0,0,0,0,0,5.02621,0,1.965102,0
ENSMUSG00000057982.8,Zfp809,0,0,0,0,0,0,0,0,0,0,5.407439,17.134877,13.732963,0
ENSMUSG00000074867.4,Zfp808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000092094.5,Zfp804b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070866.4,Zfp804a,0,0,0,27.566253,0,0,7.184831,104.26311,6.876675,19.548156,2.251828,13.351852,4.235816,0
ENSMUSG00000039841.14,Zfp800,0,0,0,0,0,0,15.901675,0,7.622416,0,1.766437,0,6.243808,0
ENSMUSG00000095253.4,Zfp799,0,0,0,0,0,0,0,0,0,0,0,5.236496,1.111706,0
ENSMUSG00000074194.4,Zfp791,0,0,0,0,0,0,40.647622,0,0,0,2.185139,0,0,0
ENSMUSG00000011427.16,Zfp790,0,88.970105,30.123068,0,0,0,0,28.593524,0,8.934938,3.090653,0,0,6.082606
ENSMUSG00000074165.10,Zfp788,0,0,0,0,0,0,0,0,22.654891,0,1.380793,0,8.023562,0
ENSMUSG00000046792.8,Zfp787,0,0,0,198.028612,184.650342,47.623826,75.120469,0,24.700099,0,31.029703,23.979037,12.810951,0
ENSMUSG00000051499.7,Zfp786,0,0,0,0,34.880732,0,0,0,0,0,0,0,0,0
ENSMUSG00000043290.6,Zfp784,0,0,0,0,0,0,0,44.746453,0,0,1.61069,0,0,0
ENSMUSG00000072653.14,Zfp783,0,0,0,0,0,0,0,0,6.142655,0,9.823208,0,0,0
ENSMUSG00000096718.2,Zfp781,0,0,24.95752,0,0,0,0,0,0,0,2.131679,3.791834,0,20.156285
ENSMUSG00000063047.9,Zfp780b,0,0,0,0,0,0,0,0,22.628774,0,1.452762,0,5.51816,0
ENSMUSG00000055150.15,Zfp78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071477.10,Zfp777,0,0,0,0,25.976744,0,10.56731,30.667376,0,9.556533,29.540854,4.909814,8.28039,0
ENSMUSG00000007216.6,Zfp775,0,0,24.70856,0,19.855868,0,0,0,0,0,0.843001,0,4.76037,0
ENSMUSG00000063535.7,Zfp773,0,0,0,0,0,0,10.962325,31.816088,10.492152,0,1.145249,5.092929,0,6.768132
ENSMUSG00000066838.7,Zfp772,0,0,0,0,0,0,0,0,0,0,1.873145,0,0,22.139614
ENSMUSG00000054716.4,Zfp771,0,0,0,85.819466,0,0,0,129.83708,0,0,3.505204,10.391772,4.395658,0
ENSMUSG00000040321.3,Zfp770,0,69.524107,11.802585,0,0,0,0,22.404445,3.694214,14.001935,2.82264,3.58637,9.10208,4.766024
ENSMUSG00000047371.7,Zfp768,0,0,21.090078,0,33.764439,37.583819,0,0,0,0,4.369036,12.273364,2.667833,0
ENSMUSG00000045757.6,Zfp764,51.691324,0,0,0,0,0,13.511255,0,0,0,4.254914,0,0,0
ENSMUSG00000067430.7,Zfp763,0,0,0,0,0,26.5167,0,178.405766,0,0,1.01785,0,1.914634,0
ENSMUSG00000067928.6,Zfp760,0,0,0,0,0,0,0,0,3.774084,0,0.411952,0,0,0
ENSMUSG00000057396.7,Zfp759,0,0,0,0,0,0,0,0,0,0,1.493889,0,1.873394,0
ENSMUSG00000044501.17,Zfp758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039238.6,Zfp750,0,0,0,0,0,0,10.270396,0,0,0,0,0,0,0
ENSMUSG00000095432.9,Zfp748,0,0,0,0,15.413949,17.068278,0,0,3.001156,0,0.982755,0,1.232412,0
ENSMUSG00000054381.5,Zfp747,0,0,0,0,0,0,12.367332,0,25.221873,0,9.063042,0,0,32.53955
ENSMUSG00000057691.8,Zfp746,360.703616,0,0,0,0,0,18.190985,0,0,0,10.04902,0,11.651416,0
ENSMUSG00000046897.17,Zfp740,0,0,0,0,21.048633,0,0,0,0,7.450379,17.120138,0,3.333229,0
ENSMUSG00000059975.15,Zfp74,0,0,0,0,0,0,0,0,0,0,1.271587,0,0,0
ENSMUSG00000048280.18,Zfp738,0,0,0,0,6.173744,0,0,0,1.202052,0,1.946987,0,0.493618,1.550806
ENSMUSG00000060630.7,Zfp735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058093.13,Zfp729b,0,0,0,0,0,0,0,0,0,0,8.005786,0,1.681733,0
ENSMUSG00000021510.11,Zfp729a,0,0,0,200.560681,0,0,0,0,1.680076,0,2.827816,0,1.379832,0
ENSMUSG00000069184.4,Zfp72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000030469.10,Zfp719,0,0,0,0,0,20.102892,0,0,0,0,0.771654,0,1.451526,0
ENSMUSG00000012640.16,Zfp715,29.623497,0,0,0,0,0,0,0,22.532083,0,19.746762,0,1.534026,0
ENSMUSG00000090641.2,Zfp712,0,0,0,0,0,0,0,0,0,0,0,3.886439,1.643941,0
ENSMUSG00000025529.14,Zfp711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048897.15,Zfp710,58.054404,136.067721,0,0,87.033574,60.252405,115.147936,131.545239,54.725522,27.403608,51.13875,71.164359,29.928394,5.672224
ENSMUSG00000056019.12,Zfp709,0,0,21.187496,0,0,0,0,0,39.256917,0,0.482579,0,2.990898,44.94277
ENSMUSG00000058883.16,Zfp708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034429.15,Zfp707,0,0,0,0,0,0,0,0,0,0,3.001928,0,0,0
ENSMUSG00000062397.8,Zfp706,0,0,105.512167,86.499494,0,20.453339,0,0,40.158426,0,28.398018,10.474116,32.336061,95.902928
ENSMUSG00000040209.12,Zfp704,18.440223,0,0,0,0,6.530461,0,13.927875,1.148267,17.862686,3.318064,2.229491,3.772246,1.481416
ENSMUSG00000085795.8,Zfp703,0,0,0,0,25.883894,0,10.531066,0,25.198475,0,14.302537,4.892573,10.347648,0
ENSMUSG00000033669.8,Zfp7,322.913975,0,0,0,0,0,46.889715,0,24.666182,0,3.92797,0,0,0
ENSMUSG00000050064.14,Zfp697,0,0,0,0,0,0,0,0,3.340226,0,0.358327,0,0,0
ENSMUSG00000037243.17,Zfp692,0,0,0,0,0,48.571182,0,0,0,0,7.372363,0,3.46797,0
ENSMUSG00000045268.13,Zfp691,0,0,0,0,0,0,0,0,0,0,10.641749,0,3.520833,0
ENSMUSG00000064141.14,Zfp69,0,0,0,0,0,0,0,0,0,0,1.991721,8.681213,0,0
ENSMUSG00000048921.11,Zfp689,0,210.968352,0,0,0,0,0,67.979826,0,0,4.669308,0,9.007397,14.460885
ENSMUSG00000045251.13,Zfp688,0,0,0,0,0,0,0,0,13.706776,0,16.762637,0,0,0
ENSMUSG00000019338.13,Zfp687,0,0,10.391178,0,516.424455,19.253251,0,0,0,0,8.347096,0,6.850024,0
ENSMUSG00000049410.8,Zfp683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058291.14,Zfp68,0,0,0,54.106826,0,0,0,0,0,0,9.524134,6.494584,3.432807,0
ENSMUSG00000062743.9,Zfp677,0,0,0,0,0,0,0,0,0,0,1.190489,0,0,0
ENSMUSG00000049755.14,Zfp672,0,0,0,0,0,0,11.864273,0,0,0,3.612729,5.14857,9.010599,0
ENSMUSG00000049728.14,Zfp668,78.776644,0,0,0,0,28.508172,0,0,0,0,0,0,2.573294,0
ENSMUSG00000054893.15,Zfp667,0,0,0,0,0,0,0,0,0,0,0,4.23515,0,0
ENSMUSG00000079215.8,Zfp664,32.27381,0,0,0,0,0,0,108.796289,0,7.612246,14.277016,12.654338,6.565449,16.711145
ENSMUSG00000056824.15,Zfp663,0,0,0,0,0,0,0,144.220022,0,0,2.234417,0,0,0
ENSMUSG00000034800.15,Zfp661,25.967227,0,0,44.506317,0,0,0,0,0,0,0.609822,0,2.329994,0
ENSMUSG00000056592.14,Zfp658,0,0,0,0,30.099939,0,12.460126,0,22.410684,0,4.337916,5.62722,4.742325,22.031009
ENSMUSG00000007812.16,Zfp655,0,0,0,0,0,0,0,0,0,0,6.163536,0,1.579649,0
ENSMUSG00000047141.5,Zfp654,20.372308,0,8.105912,0,0,0,0,0,2.537154,4.808203,2.811905,2.463087,2.409209,0
ENSMUSG00000038895.16,Zfp653,0,0,0,0,0,0,0,33.31228,8.19742,0,4.589846,7.930389,0,10.815263
ENSMUSG00000086191.1,Zfp652os,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075595.9,Zfp652,12.225728,0,0,19.390391,12.421747,0,33.65652,50.380164,23.857487,0,11.56389,3.826094,5.426267,1.964335
ENSMUSG00000013419.7,Zfp651,0,0,17.304981,0,0,0,0,0,0,43.191048,0.931206,0,10.059194,0
ENSMUSG00000071281.12,Zfp65,0,0,0,0,0,0,0,0,14.401739,0,1.314562,0,6.594043,0
ENSMUSG00000066797.6,Zfp648,134.831945,0,0,67.312943,43.121582,0,35.088709,203.676773,8.39594,47.73387,0,16.30168,3.447758,21.663745
ENSMUSG00000054967.7,Zfp647,0,0,0,69.118328,50.663737,0,0,0,9.868444,0,0,0,0,0
ENSMUSG00000049739.10,Zfp646,0,0,0,0,0,0,14.457282,0,9.931383,13.111568,9.210126,18.292763,11.204397,0
ENSMUSG00000049606.16,Zfp644,0,0,96.619758,0,31.881272,0,0,0,2.539181,11.764033,21.370463,0,0,15.940438
ENSMUSG00000022987.12,Zfp641,0,0,0,0,0,0,0,0,3.744056,7.095425,0,0,1.537481,0
ENSMUSG00000074830.4,Zfp640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027551.15,Zfp64,44.786173,0,17.819915,44.717727,0,0,13.615225,33.826936,6.515635,52.753813,6.594462,21.609261,20.138316,0
ENSMUSG00000027667.13,Zfp639,178.393003,0,70.98057,0,0,0,0,0,10.714166,0,7.632231,31.731251,13.339038,0
ENSMUSG00000030016.14,Zfp638,11441.44634,12415.01124,1264.561894,11635.5155,6234.144665,9154.290257,3526.89105,11514.06583,2468.345148,4909.113171,525.095828,6148.058313,1154.61645,3106.015305
ENSMUSG00000059689.15,Zfp637,0,0,0,0,0,0,29.149709,0,0,0,12.74557,0,0,0
ENSMUSG00000045639.14,Zfp629,21.76862,0,0,0,0,0,5.629263,0,76.498019,0,3.070057,2.635503,37.832822,98.616959
ENSMUSG00000074406.5,Zfp628,0,0,0,0,0,0,0,0,18.0359,0,2.46084,0,3.703183,0
ENSMUSG00000030604.9,Zfp626,0,0,0,0,0,0,0,0,19.467044,0,1.62686,0,0,0
ENSMUSG00000050846.9,Zfp623,0,0,0,0,65.63639,0,0,0,0,0,1.394938,0,0,0
ENSMUSG00000052253.6,Zfp622,0,0,17.58457,0,0,0,0,0,0,0,20.139301,0,34.649221,0
ENSMUSG00000046311.13,Zfp62,0,0,0,0,27.186162,166.683274,0,0,0,81.034093,8.602392,3.962325,8.346985,0
ENSMUSG00000068959.6,Zfp619,21.368909,0,0,0,13.668292,0,0,0,0,5.043418,0.871456,0,0,0
ENSMUSG00000028358.15,Zfp618,44.53523,0,32.080352,43.288949,0,0,7.521849,55.407184,3.599619,0,0.589364,6.989073,3.695421,4.643984
ENSMUSG00000066880.15,Zfp617,0,0,0,0,0,0,0,0,0,0,11.204607,0,4.467916,0
ENSMUSG00000069476.13,Zfp616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000044676.10,Zfp612,0,0,0,0,0,28.400889,0,0,0,9.463828,0,0,0,0
ENSMUSG00000050605.17,Zfp61,0,0,0,158.918332,68.675112,0,0,0,0,0,6.417325,0,5.490873,0
ENSMUSG00000040524.9,Zfp609,0,0,0,0,10.490682,0,0,0,86.10488,0,11.52009,1.982948,14.124301,0
ENSMUSG00000052713.9,Zfp608,29.087798,0,19.526157,0,19.205099,0,21.100332,22.432818,0,0,3.47232,0,0,0
ENSMUSG00000057093.14,Zfp607b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020420.8,Zfp607a,0,0,0,0,0,0,0,0,7.537674,0,0.432138,0,0,0
ENSMUSG00000030386.18,Zfp606,0,0,22.952911,0,0,0,0,0,0,0,3.274947,0,5.900638,0
ENSMUSG00000023284.15,Zfp605,122.326723,0,0,0,0,0,0,0,0,0,4.891823,0,0,0
ENSMUSG00000066007.15,Zfp600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037640.15,Zfp60,0,0,0,0,38.565415,0,0,0,2.69422,0,1.04296,7.290614,8.042818,0
ENSMUSG00000062794.8,Zfp599,0,0,0,0,0,0,0,0,0,0,0.485145,0,0,0
ENSMUSG00000041130.10,Zfp598,0,0,15.449351,0,0,0,10.045457,0,38.098754,0,23.484409,4.677383,23.654176,0
ENSMUSG00000039789.7,Zfp597,0,0,0,0,44.292091,0,5.856372,0,19.046033,0,10.257591,0,14.332733,0
ENSMUSG00000057842.14,Zfp595,0,0,0,0,0,0,0,0,0,0,0,0,19.830925,0
ENSMUSG00000028840.10,Zfp593,0,0,0,0,0,0,0,0,7.966459,0,9.534261,0,6.503323,0
ENSMUSG00000005621.11,Zfp592,0,0,0,0,0,0,51.273522,0,2.176938,0,15.191737,2.113388,6.257654,0
ENSMUSG00000078779.4,Zfp59,0,0,0,0,0,0,0,0,7.698012,0,0.882893,0,1.897922,0
ENSMUSG00000030443.16,Zfp583,0,0,0,0,0,0,0,0,0,0,0,0,0,11.797086
ENSMUSG00000055633.6,Zfp580,0,0,0,0,0,0,0,0,0,0,2.086912,0,0,0
ENSMUSG00000071291.10,Zfp58,208.076671,0,0,0,0,0,0,0,19.372096,0,0.738532,0,0,0
ENSMUSG00000051550.10,Zfp579,0,0,0,0,0,0,38.777742,0,0,0,11.237856,0,10.241305,0
ENSMUSG00000066721.3,Zfp575,0,0,0,0,0,0,0,0,11.590747,0,0.632582,0,0,0
ENSMUSG00000045252.11,Zfp574,0,0,0,200.560768,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098528.1,Zfp572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036036.15,Zfp57,0,0,0,0,0,0,0,0,0,0,1.944188,0,2.511805,0
ENSMUSG00000074221.12,Zfp568,0,0,22.171742,63.160466,0,44.846385,16.462059,0,3.959937,0,7.719985,0,0,0
ENSMUSG00000078768.2,Zfp566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000067424.13,Zfp563,308.094252,0,0,0,107.633215,436.436704,0,44.878469,0,145.430727,13.346081,0,33.980828,0
ENSMUSG00000045519.15,Zfp560,0,0,0,0,0,0,0,0,0,0,0.364956,25.228713,21.251268,0
ENSMUSG00000074500.11,Zfp558,74.985903,0,0,0,0,0,0,0,5.443838,0,0,10.569835,2.235489,0
ENSMUSG00000045598.10,Zfp553,0,0,33.355742,0,0,0,10.666072,0,0,0,5.021564,0,2.14366,0
ENSMUSG00000034071.15,Zfp551,0,0,0,0,0,37.471581,0,0,0,0,0,0,0,0
ENSMUSG00000078796.4,Zfp541,0,0,0,29.994103,0,0,7.817623,22.689181,7.300176,0,1.592063,21.261194,9.15613,14.507521
ENSMUSG00000023882.15,Zfp54,0,0,0,0,0,0,0,0,6.635084,0,0.612256,0,0,0
ENSMUSG00000043456.17,Zfp536,0,0,0,52.63472,15.175973,16.804761,0,79.517087,3.283746,0,1.165696,3.185594,1.349425,17.035643
ENSMUSG00000062518.7,Zfp534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042439.13,Zfp532,359.93122,0,76.843306,161.210237,230.224424,0,0,289.6613,0,345.798372,22.190517,133.402192,0,57.830941
ENSMUSG00000057409.7,Zfp53,0,97.5379,0,41.551741,26.618608,0,0,31.432011,10.365494,0,1.341013,15.094345,6.318205,13.372857
ENSMUSG00000046541.9,Zfp526,0,0,0,37.679316,0,0,0,0,9.399479,17.813113,2.564952,9.125083,1.929928,12.12657
ENSMUSG00000051184.7,Zfp524,0,0,0,0,70.956811,0,0,0,0,53.048996,8.810631,49.695777,5.716959,0
ENSMUSG00000024220.14,Zfp523,0,0,0,0,66.40954,67.488617,19.817265,0,15.274283,6.531603,18.750199,30.856851,16.101216,0
ENSMUSG00000024420.9,Zfp521,25.328997,0,0,101.161148,16.2013,53.820399,6.591626,114.785742,12.617825,11.956128,1.032955,27.561323,2.590728,4.069666
ENSMUSG00000116777.1,Zfp520-ps,0,0,0,0,0,0,0,0,0,23.264421,0,0,10.08216,0
ENSMUSG00000051341.6,Zfp52,0,0,0,0,25.785725,0,10.491125,0,0,0,3.881447,0,0,0
ENSMUSG00000046572.10,Zfp518b,0,0,0,0,0,0,0,0,2.332645,0,0.254614,0,0,48.220727
ENSMUSG00000049164.7,Zfp518a,0,0,7.551417,0,0,0,0,0,0,0,1.299703,4.60919,8.814806,0
ENSMUSG00000058881.13,Zfp516,138.042209,0,0,0,0,0,4.303328,125.933478,2.05932,0,3.591231,13.994162,3.382597,0
ENSMUSG00000043059.16,Zfp513,0,0,0,317.882092,0,0,0,0,27.200488,0,27.755992,0,11.169783,101.304027
ENSMUSG00000000823.16,Zfp512b,0,0,0,0,116.551474,0,48.246974,0,22.693027,0,19.834649,22.030556,2.408372,0
ENSMUSG00000062761.7,Zfp512,0,0,15.759713,36.160161,0,28.068499,0,0,51.780399,0,16.674339,23.02689,15.536765,0
ENSMUSG00000025470.11,Zfp511,0,0,0,0,0,0,0,0,9.041047,0,5.114765,0,27.41749,0
ENSMUSG00000023892.8,Zfp51,0,0,0,0,0,0,0,0,6.171375,11.695478,1.347248,5.991216,0,0
ENSMUSG00000044452.10,Zfp507,0,491.700097,83.47223,209.467247,0,0,0,158.452488,4.407423,57.880237,1.176709,0,11.703487,0
ENSMUSG00000039081.10,Zfp503,30.254037,0,0,0,0,0,0,22.850833,0,0,0.411268,0,0,0
ENSMUSG00000090659.9,Zfp493,0,0,0,0,0,0,72.004162,0,0,0,0.511533,0,0,0
ENSMUSG00000044519.8,Zfp488,0,69.507943,11.799841,0,18.969085,0,7.717721,0,0,6.99934,0,7.171072,0,0
ENSMUSG00000046886.6,Zfp474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048012.19,Zfp473,13.819179,0,0,0,0,0,0,95.764527,15.79035,0,0.187856,0,0,0
ENSMUSG00000053600.8,Zfp472,0,0,0,0,0,0,0,0,6.685656,0,10.959912,0,0,0
ENSMUSG00000043903.4,Zfp469,0,0,0,45.92988,0,0,0,0,0,9.780409,0,0,0.510539,0
ENSMUSG00000068551.12,Zfp467,0,0,0,0,0,31.248989,0,0,20.10832,0,7.940581,0,2.672193,0
ENSMUSG00000060206.11,Zfp462,0,0,0,38.983884,0,0,0,0,3.350226,6.349071,0.731374,7.973846,0,0
ENSMUSG00000051351.14,Zfp46,0,0,0,0,136.889316,19.474541,41.963575,0,0,0,3.638792,0,11.444135,0
ENSMUSG00000055560.8,Zfp459,0,89.668165,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055480.7,Zfp458,0,0,0,0,0,0,0,0,13.668501,0,0.873034,0,0,5.878076
ENSMUSG00000055341.10,Zfp457,0,0,0,0,42.557082,0,0,0,0,0,0,0,0,0
ENSMUSG00000078995.10,Zfp456,0,0,0,0,0,0,0,0,0,0,3.394098,0,9.606991,9.93403
ENSMUSG00000051037.15,Zfp455,0,0,0,0,0,0,0,0,0,0,0,0,2.405294,0
ENSMUSG00000048728.15,Zfp454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042197.13,Zfp451,10.740234,0,0,46.01122,0,7.60714,0,177.747442,21.169205,0,12.401919,9.464334,2.197089,0
ENSMUSG00000073176.4,Zfp449,0,0,0,0,0,0,0,0,0,0,0,0,1.745093,0
ENSMUSG00000033961.16,Zfp446,0,0,0,0,0,0,0,0,0,0,0,0,2.912678,5.58201
ENSMUSG00000047036.8,Zfp445,0,0,41.574063,0,0,29.194506,0,0,0,4.86414,23.790197,5.207892,6.323953,59.153915
ENSMUSG00000044876.15,Zfp444,335.888481,0,133.647031,0,429.69162,237.905962,0,367.008196,41.831572,97.535386,18.074173,40.610395,50.197491,53.968257
ENSMUSG00000068130.11,Zfp442,0,0,0,0,0,0,0,0,0,0,1.884113,0,0,0
ENSMUSG00000050945.8,Zfp438,40.457493,0,0,0,0,0,0,30.470003,0,0,1.10124,0,0,21.504583
ENSMUSG00000096795.4,Zfp433,0,0,0,0,0,0,0,0,0,0,4.29125,0,2.736224,0
ENSMUSG00000078994.9,Zfp429,0,0,0,0,0,0,0,0,0,0,0.831993,0,17.159549,29.399366
ENSMUSG00000064264.14,Zfp428,122.058387,0,85.873294,292.772615,0,0,0,0,0,0,1.659242,0,0,58.834168
ENSMUSG00000059475.13,Zfp426,0,0,30.677565,0,0,0,0,0,0,0,7.422949,0,59.694886,0
ENSMUSG00000045333.15,Zfp423,28.38944,900.715652,0,0,420.849844,20.107797,0,42.885011,0,6.857926,0.789856,3.513197,2.846179,105.714859
ENSMUSG00000091515.5,Zfp422-ps,0,0,0,0,0,0,0,0,0,0,2.452486,0,0,0
ENSMUSG00000059878.12,Zfp422,0,0,0,0,0,0,27.196236,0,0,0,3.450699,0,21.309478,0
ENSMUSG00000058402.14,Zfp420,0,0,0,0,0,0,0,0,0,0,0,0,2.962378,6.872536
ENSMUSG00000115993.1,Zfp42-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000051176.6,Zfp42,0,168.487354,0,0,0,50.91609,0,108.59156,8.952697,16.96641,1.954427,8.691344,3.676387,0
ENSMUSG00000092312.1,Zfp419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034538.8,Zfp418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073423.10,Zfp414,0,0,0,0,0,0,0,0,33.798099,0,15.236803,43.288079,6.910123,0
ENSMUSG00000042472.11,Zfp410,151.665898,1672.292656,0,179.20176,114.799071,127.120085,0,135.384293,9.154163,0,8.455038,30.558437,10.590797,0
ENSMUSG00000047003.15,Zfp41,0,0,14.336444,0,0,0,0,0,0,0,1.395749,0,0.788774,0
ENSMUSG00000075040.9,Zfp408,0,0,0,0,0,0,0,0,0,0,15.929628,0,13.162899,0
ENSMUSG00000048410.17,Zfp407,235.768984,0,0,25.733701,54.860725,0,0,51.113707,7.226736,0,1.404471,0,3.068276,0
ENSMUSG00000002617.14,Zfp40,0,0,0,0,0,0,0,0,0,0,2.487293,0,0,0
ENSMUSG00000062519.13,Zfp398,0,0,0,0,0,0,11.418984,0,1.907435,0,1.417311,0,6.055739,0
ENSMUSG00000024276.7,Zfp397,0,0,0,0,0,0,0,0,42.418186,0,11.228218,0,7.152585,0
ENSMUSG00000034522.10,Zfp395,0,0,62.578413,0,19.292039,0,7.849118,0,3.756235,0,17.668503,0,4.627447,0
ENSMUSG00000037001.10,Zfp39,0,76.851841,0,0,0,0,0,0,0,0,0,3.964367,0,0
ENSMUSG00000082396.4,Zfp389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042063.11,Zfp386,0,0,0,0,0,0,0,0,0,0,0.362818,0,6.663079,0
ENSMUSG00000014198.15,Zfp385c,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027016.17,Zfp385b,46.689706,0,0,0,0,0,0,0,0,56.269458,0.836424,0,2.385939,0
ENSMUSG00000000552.10,Zfp385a,0,132.909183,44.69825,0,107.258613,0,57.96904,0,62.90956,26.622132,28.823247,67.910733,31.223522,26.942568
ENSMUSG00000038346.18,Zfp384,48.188949,0,0,0,31.03709,0,0,0,67.232329,14.837916,14.934204,5.990265,36.52616,29.436403
ENSMUSG00000099689.6,Zfp383,0,0,0,0,0,0,12.673469,30.030896,0,0,0.658704,0,0,0
ENSMUSG00000074220.10,Zfp382,0,0,0,0,0,0,102.135128,0,0,0,3.925843,0,0,0
ENSMUSG00000028389.12,Zfp37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000059334.6,Zfp36l3,54.346408,0,0,0,0,0,0,0,0,0,0.738776,6.570681,2.77936,0
ENSMUSG00000045817.8,Zfp36l2,0,0,0,0,23.112191,0,18.806753,0,49.50037,8.528091,38.312973,26.211993,38.806318,5.805638
ENSMUSG00000080942.1,Zfp36l1-ps,0,0,0,0,0,0,0,0,0,0,3.857414,0,7.256015,0
ENSMUSG00000021127.7,Zfp36l1,262.550107,0,0,0,54.572597,0,44.40658,0,267.811285,20.161884,163.274906,59.077387,195.656516,20.562445
ENSMUSG00000021514.18,Zfp369,0,0,0,0,0,0,0,0,0,0,6.322825,0,0,0
ENSMUSG00000044934.13,Zfp367,0,0,0,0,0,0,0,27.27608,0,0,6.659798,13.098575,15.708906,0
ENSMUSG00000050919.9,Zfp366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037855.15,Zfp365,73.089559,0,0,0,46.746909,0,0,0,0,0,0,0,0,0
ENSMUSG00000028799.15,Zfp362,0,0,56.361612,0,0,0,12.11038,0,43.576381,0,17.179757,0,9.772293,43.697021
ENSMUSG00000044786.6,Zfp36,0,0,0,0,0,0,24.669801,0,36.029609,12.117987,29.268622,33.786887,96.216206,15.599898
ENSMUSG00000047264.8,Zfp358,0,0,24.891363,0,119.627469,0,16.250626,0,0,0,0,7.565024,0,0
ENSMUSG00000044807.13,Zfp354c,0,0,9.530726,0,0,0,0,0,0,0,7.001953,0,0,0
ENSMUSG00000020335.13,Zfp354b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020364.14,Zfp354a,0,337.733935,0,0,0,0,18.749917,224.04445,0,17.004636,0.668849,0,0,0
ENSMUSG00000095057.1,Zfp353-ps,77.303649,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070902.5,Zfp352,0,0,0,0,0,0,0,0,0,0,0,0,2.866062,0
ENSMUSG00000063281.9,Zfp35,0,0,0,0,0,0,0,0,0,9.902684,5.133279,0,2.145775,0
ENSMUSG00000021481.11,Zfp346,0,89.695068,0,0,0,0,0,0,9.532024,0,8.5737,0,1.957143,0
ENSMUSG00000074731.3,Zfp345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000059842.12,Zfp341,42.369233,99.304869,0,0,0,30.009467,0,64.003577,5.276696,0,0.567748,0,2.166828,0
ENSMUSG00000085436.1,Zfp335os,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039834.17,Zfp335,0,0,0,0,0,0,21.917501,0,45.573022,0,12.496658,0,11.791528,0
ENSMUSG00000017667.9,Zfp334,0,0,0,0,0,0,0,0,0,0,0.211323,1.879511,3.180089,0
ENSMUSG00000031711.7,Zfp330,0,0,30.287882,0,0,53.675705,0,0,88.106265,0,21.274953,55.223163,76.261699,24.340454
